id,arrival_time,wait_triage,wait_consultation,wait_diagnostics,wait_treatment,service_triage,service_consultation,service_diagnostics,service_treatment,departure_time,los
58,9.39349780340177,0.4874846309645253,2.667671443743119,6.97957117988123,5.745378790851749,0.051080295500566426,0.3231414699739615,0.3302962619208043,0.6425112436210922,26.62063311985882,17.22713531645705
59,9.432024344461002,0.5000383854058601,3.2458326568100375,7.5446589268255195,6.23846935894673,0.10212209800709694,0.48330036194490417,0.6448615092685889,3.0596883809711968,31.250996022640937,21.818971678179935
60,9.495238077138778,0.4481194167535847,2.966938849974925,7.121586195654947,6.955597639695451,0.012579299716656406,0.3571418411000536,0.554624642415539,0.024058690655129257,27.935884653105063,18.440646575966284
61,9.538440864414774,0.41749592919424394,2.9960943483894766,7.408565705511865,6.631214362018131,0.006101548283808702,0.589529926960316,0.4659047916292598,0.8038809343485941,28.85722841075047,19.318787546335695
62,9.538548036764656,0.4234903051281709,3.40622261606652,7.614764634714152,6.562576879688347,0.08485264899092594,0.3542548727193178,0.8725184166783768,0.6389824555051412,29.49621086625561,19.957662829490953
63,9.57458552439766,0.45959930347629907,3.6820268475102047,7.7966518877242095,6.895544643985353,0.047106171244737455,0.39286854836990137,0.6478279395472463,2.2597951991284715,31.75600606538408,22.181420540986423
64,9.623682801600092,0.42320818928366144,3.494612123883403,8.019158093646476,8.538743025559011,0.006159502475462228,0.7278308201730276,0.41760146601980197,0.8014149138391027,32.05241093648004,22.428728134879947
65,9.726716887833042,0.3263336055261732,3.542564572550935,8.299203857305756,8.58020921308222,0.21175341375944073,0.4940938852949081,0.8715355011275611,0.10612798180156043,32.1585389182816,22.431822030448558
66,9.770008698506915,0.3112823006117811,3.822531631488266,8.622919701557354,7.917919196674063,0.371670806808683,0.4742663173872067,0.9465793222002901,0.9616899527659066,33.19886792800047,23.428859229493554
67,9.899311764906926,0.3654921422117301,3.7715741269996155,8.15738619431337,8.383326609023875,0.11980836088053022,0.3986804077697537,0.6604264592782797,0.48117190985047753,32.23717797523456,22.337866210327633
68,10.013673368687037,0.37093889931214896,3.756057295066233,8.57777364529564,8.177310159161031,0.16079280189908118,0.5929657131376767,0.509027035722751,0.9333207602189739,33.091859678500576,23.07818630981354
69,10.062128184238052,0.3908336216893282,4.179470499921663,9.20685648111209,7.983789104664826,0.11732744895380912,0.36264254264555196,0.8958200447751472,0.6149695762800337,33.8138375042805,23.751709320042448
70,10.104293955378742,0.44111111451952567,3.9900434475759017,9.009475298623917,7.987746810932595,0.019418285294386682,0.41688665772809647,1.1228841084474108,0.7923173855081749,33.88417706400875,23.77988310863001
71,10.139504809464146,0.42531854572850847,4.340034967775511,10.359352017510354,8.17200411483265,0.5426056310531816,0.5213757851464901,0.5285452661173122,0.6984390329445962,35.72718017057275,25.587675361108605
